,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
2908,2016-02-06,Tottenham,Watford,1.0,0.0,H,2015/2016
2909,2016-02-07,Bournemouth,Arsenal,0.0,2.0,A,2015/2016
2910,2016-02-07,Chelsea,Man United,1.0,1.0,D,2015/2016
2911,2016-02-13,Bournemouth,Stoke,1.0,3.0,A,2015/2016
2912,2016-02-13,Chelsea,Newcastle,5.0,1.0,H,2015/2016
2913,2016-02-13,Crystal Palace,Watford,1.0,2.0,A,2015/2016
2914,2016-02-13,Everton,West Brom,0.0,1.0,A,2015/2016
2915,2016-02-13,Norwich,West Ham,2.0,2.0,D,2015/2016
2916,2016-02-13,Sunderland,Man United,2.0,1.0,H,2015/2016
2917,2016-02-13,Swansea,Southampton,0.0,1.0,A,2015/2016
2918,2016-02-14,Arsenal,Leicester,2.0,1.0,H,2015/2016
2919,2016-02-14,Aston Villa,Liverpool,0.0,6.0,A,2015/2016
2920,2016-02-14,Man City,Tottenham,1.0,2.0,A,2015/2016
2921,2016-02-27,Leicester,Norwich,1.0,0.0,H,2015/2016
2922,2016-02-27,Southampton,Chelsea,1.0,2.0,A,2015/2016
2923,2016-02-27,Stoke,Aston Villa,2.0,1.0,H,2015/2016
2924,2016-02-27,Watford,Bournemouth,0.0,0.0,D,2015/2016
2925,2016-02-27,West Brom,Crystal Palace,3.0,2.0,H,2015/2016
2926,2016-02-27,West Ham,Sunderland,1.0,0.0,H,2015/2016
2927,2016-02-28,Tottenham,Swansea,2.0,1.0,H,2015/2016
2928,2016-02-28,Man United,Arsenal,3.0,2.0,H,2015/2016
2929,2016-03-01,Aston Villa,Everton,1.0,3.0,A,2015/2016
2930,2016-03-01,Bournemouth,Southampton,2.0,0.0,H,2015/2016
2931,2016-03-01,Leicester,West Brom,2.0,2.0,D,2015/2016
2932,2016-03-01,Norwich,Chelsea,1.0,2.0,A,2015/2016
2933,2016-03-01,Sunderland,Crystal Palace,2.0,2.0,D,2015/2016
2934,2016-03-02,Arsenal,Swansea,1.0,2.0,A,2015/2016
2935,2016-03-02,Liverpool,Man City,3.0,0.0,H,2015/2016
2936,2016-03-02,Man United,Watford,1.0,0.0,H,2015/2016
2937,2016-03-02,Stoke,Newcastle,1.0,0.0,H,2015/2016
2938,2016-03-02,West Ham,Tottenham,1.0,0.0,H,2015/2016
2939,2016-03-05,Chelsea,Stoke,1.0,1.0,D,2015/2016
2940,2016-03-05,Everton,West Ham,2.0,3.0,A,2015/2016
2941,2016-03-05,Man City,Aston Villa,4.0,0.0,H,2015/2016
2942,2016-03-05,Newcastle,Bournemouth,1.0,3.0,A,2015/2016
2943,2016-03-05,Southampton,Sunderland,1.0,1.0,D,2015/2016
2944,2016-03-05,Swansea,Norwich,1.0,0.0,H,2015/2016
2945,2016-03-05,Tottenham,Arsenal,2.0,2.0,D,2015/2016
2946,2016-03-05,Watford,Leicester,0.0,1.0,A,2015/2016
2947,2016-03-06,Crystal Palace,Liverpool,1.0,2.0,A,2015/2016
2948,2016-03-06,West Brom,Man United,1.0,0.0,H,2015/2016
2949,2016-03-12,Bournemouth,Swansea,3.0,2.0,H,2015/2016
2950,2016-03-12,Norwich,Man City,0.0,0.0,D,2015/2016
2951,2016-03-12,Stoke,Southampton,1.0,2.0,A,2015/2016
2952,2016-03-13,Aston Villa,Tottenham,0.0,2.0,A,2015/2016
2953,2016-03-14,Leicester,Newcastle,1.0,0.0,H,2015/2016
2954,2016-03-19,Chelsea,West Ham,2.0,2.0,D,2015/2016
2955,2016-03-19,Crystal Palace,Leicester,0.0,1.0,A,2015/2016
2956,2016-03-19,Everton,Arsenal,0.0,2.0,A,2015/2016
2957,2016-03-19,Swansea,Aston Villa,1.0,0.0,H,2015/2016
2958,2016-03-19,Watford,Stoke,1.0,2.0,A,2015/2016
2959,2016-03-19,West Brom,Norwich,0.0,1.0,A,2015/2016
2960,2016-03-20,Man City,Man United,0.0,1.0,A,2015/2016
2961,2016-03-20,Newcastle,Sunderland,1.0,1.0,D,2015/2016
2962,2016-03-20,Southampton,Liverpool,3.0,2.0,H,2015/2016
2963,2016-03-20,Tottenham,Bournemouth,3.0,0.0,H,2015/2016
2964,2016-04-02,Arsenal,Watford,4.0,0.0,H,2015/2016
2965,2016-04-02,Aston Villa,Chelsea,0.0,4.0,A,2015/2016
2966,2016-04-02,Bournemouth,Man City,0.0,4.0,A,2015/2016
2967,2016-04-02,Liverpool,Tottenham,1.0,1.0,D,2015/2016
2968,2016-04-02,Norwich,Newcastle,3.0,2.0,H,2015/2016
2969,2016-04-02,Stoke,Swansea,2.0,2.0,D,2015/2016
2970,2016-04-02,Sunderland,West Brom,0.0,0.0,D,2015/2016
2971,2016-04-02,West Ham,Crystal Palace,2.0,2.0,D,2015/2016
2972,2016-04-03,Leicester,Southampton,1.0,0.0,H,2015/2016
2973,2016-04-03,Man United,Everton,1.0,0.0,H,2015/2016
2974,2016-04-09,Aston Villa,Bournemouth,1.0,2.0,A,2015/2016
2975,2016-04-09,Crystal Palace,Norwich,1.0,0.0,H,2015/2016
2976,2016-04-09,Man City,West Brom,2.0,1.0,H,2015/2016
2977,2016-04-09,Southampton,Newcastle,3.0,1.0,H,2015/2016
2978,2016-04-09,Swansea,Chelsea,1.0,0.0,H,2015/2016
2979,2016-04-09,Watford,Everton,1.0,1.0,D,2015/2016
2980,2016-04-09,West Ham,Arsenal,3.0,3.0,D,2015/2016
2981,2016-04-10,Liverpool,Stoke,4.0,1.0,H,2015/2016
2982,2016-04-10,Sunderland,Leicester,0.0,2.0,A,2015/2016
2983,2016-04-10,Tottenham,Man United,3.0,0.0,H,2015/2016
2984,2016-04-13,Crystal Palace,Everton,0.0,0.0,D,2015/2016
2985,2016-04-16,Chelsea,Man City,0.0,3.0,A,2015/2016
2986,2016-04-16,Everton,Southampton,1.0,1.0,D,2015/2016
2987,2016-04-16,Man United,Aston Villa,1.0,0.0,H,2015/2016
2988,2016-04-16,Newcastle,Swansea,3.0,0.0,H,2015/2016
2989,2016-04-16,Norwich,Sunderland,0.0,3.0,A,2015/2016
2990,2016-04-16,West Brom,Watford,0.0,1.0,A,2015/2016
2991,2016-04-17,Arsenal,Crystal Palace,1.0,1.0,D,2015/2016
2992,2016-04-17,Bournemouth,Liverpool,1.0,2.0,A,2015/2016
2993,2016-04-17,Leicester,West Ham,2.0,2.0,D,2015/2016
2994,2016-04-18,Stoke,Tottenham,0.0,4.0,A,2015/2016
2995,2016-04-19,Newcastle,Man City,1.0,1.0,D,2015/2016
2996,2016-04-20,Liverpool,Everton,4.0,0.0,H,2015/2016
2997,2016-04-20,Man United,Crystal Palace,2.0,0.0,H,2015/2016
2998,2016-04-20,West Ham,Watford,3.0,1.0,H,2015/2016
2999,2016-04-21,Arsenal,West Brom,2.0,0.0,H,2015/2016
3000,2016-04-23,Aston Villa,Southampton,2.0,4.0,A,2015/2016
3001,2016-04-23,Bournemouth,Chelsea,1.0,4.0,A,2015/2016
3002,2016-04-23,Liverpool,Newcastle,2.0,2.0,D,2015/2016
3003,2016-04-23,Man City,Stoke,4.0,0.0,H,2015/2016
3004,2016-04-24,Leicester,Swansea,4.0,0.0,H,2015/2016
3005,2016-04-24,Sunderland,Arsenal,0.0,0.0,D,2015/2016
3006,2016-04-25,Tottenham,West Brom,1.0,1.0,D,2015/2016
3007,2016-04-30,Arsenal,Norwich,1.0,0.0,H,2015/2016
3008,2016-04-30,Everton,Bournemouth,2.0,1.0,H,2015/2016
3009,2016-04-30,Newcastle,Crystal Palace,1.0,0.0,H,2015/2016
3010,2016-04-30,Stoke,Sunderland,1.0,1.0,D,2015/2016
3011,2016-04-30,Watford,Aston Villa,3.0,2.0,H,2015/2016
3012,2016-04-30,West Brom,West Ham,0.0,3.0,A,2015/2016
3013,2016-05-01,Man United,Leicester,1.0,1.0,D,2015/2016
3014,2016-05-01,Southampton,Man City,4.0,2.0,H,2015/2016
3015,2016-05-01,Swansea,Liverpool,3.0,1.0,H,2015/2016
3016,2016-05-02,Chelsea,Tottenham,2.0,2.0,D,2015/2016
3017,2016-05-07,Aston Villa,Newcastle,0.0,0.0,D,2015/2016
3018,2016-05-07,Bournemouth,West Brom,1.0,1.0,D,2015/2016
3019,2016-05-07,Crystal Palace,Stoke,2.0,1.0,H,2015/2016
3020,2016-05-07,Leicester,Everton,3.0,1.0,H,2015/2016
3021,2016-05-07,Norwich,Man United,0.0,1.0,A,2015/2016
3022,2016-05-07,Sunderland,Chelsea,3.0,2.0,H,2015/2016
3023,2016-05-07,West Ham,Swansea,1.0,4.0,A,2015/2016
3024,2016-05-08,Liverpool,Watford,2.0,0.0,H,2015/2016
3025,2016-05-08,Man City,Arsenal,2.0,2.0,D,2015/2016
3026,2016-05-08,Tottenham,Southampton,1.0,2.0,A,2015/2016
3027,2016-05-10,West Ham,Man United,3.0,2.0,H,2015/2016
3028,2016-05-11,Liverpool,Chelsea,1.0,1.0,D,2015/2016
3029,2016-05-11,Norwich,Watford,4.0,2.0,H,2015/2016
3030,2016-05-11,Sunderland,Everton,3.0,0.0,H,2015/2016
3031,2016-05-15,Arsenal,Aston Villa,4.0,0.0,H,2015/2016
3032,2016-05-15,Chelsea,Leicester,1.0,1.0,D,2015/2016
3033,2016-05-15,Everton,Norwich,3.0,0.0,H,2015/2016
3034,2016-05-15,Newcastle,Tottenham,5.0,1.0,H,2015/2016
3035,2016-05-15,Southampton,Crystal Palace,4.0,1.0,H,2015/2016
3036,2016-05-15,Stoke,West Ham,2.0,1.0,H,2015/2016
3037,2016-05-15,Swansea,Man City,1.0,1.0,D,2015/2016
3038,2016-05-15,Watford,Sunderland,2.0,2.0,D,2015/2016
3039,2016-05-15,West Brom,Liverpool,1.0,1.0,D,2015/2016
3040,2016-05-17,Man United,Bournemouth,3.0,1.0,H,2015/2016
3041,2024-08-16,Man United,Fulham,1.0,0.0,H,2024/2025
3042,2024-08-17,Ipswich,Liverpool,0.0,2.0,A,2024/2025
3043,2024-08-17,Arsenal,Wolves,2.0,0.0,H,2024/2025
3044,2024-08-17,Everton,Brighton,0.0,3.0,A,2024/2025
3045,2024-08-17,Newcastle,Southampton,1.0,0.0,H,2024/2025
3046,2024-08-17,Nott'm Forest,Bournemouth,1.0,1.0,D,2024/2025
3047,2024-08-17,West Ham,Aston Villa,1.0,2.0,A,2024/2025
3048,2024-08-18,Brentford,Crystal Palace,2.0,1.0,H,2024/2025
3049,2024-08-18,Chelsea,Man City,0.0,2.0,A,2024/2025
3050,2024-08-19,Leicester,Tottenham,1.0,1.0,D,2024/2025
3051,2024-08-24,Brighton,Man United,2.0,1.0,H,2024/2025
3052,2024-08-24,Crystal Palace,West Ham,0.0,2.0,A,2024/2025
3053,2024-08-24,Fulham,Leicester,2.0,1.0,H,2024/2025
3054,2024-08-24,Man City,Ipswich,4.0,1.0,H,2024/2025
3055,2024-08-24,Southampton,Nott'm Forest,0.0,1.0,A,2024/2025
3056,2024-08-24,Tottenham,Everton,4.0,0.0,H,2024/2025
3057,2024-08-24,Aston Villa,Arsenal,0.0,2.0,A,2024/2025
3058,2024-08-25,Bournemouth,Newcastle,1.0,1.0,D,2024/2025
3059,2024-08-25,Wolves,Chelsea,2.0,6.0,A,2024/2025
3060,2024-08-25,Liverpool,Brentford,2.0,0.0,H,2024/2025
3061,2024-08-31,Arsenal,Brighton,1.0,1.0,D,2024/2025
3062,2024-08-31,Brentford,Southampton,3.0,1.0,H,2024/2025
3063,2024-08-31,Everton,Bournemouth,2.0,3.0,A,2024/2025
3064,2024-08-31,Ipswich,Fulham,1.0,1.0,D,2024/2025
3065,2024-08-31,Leicester,Aston Villa,1.0,2.0,A,2024/2025
3066,2024-08-31,Nott'm Forest,Wolves,1.0,1.0,D,2024/2025
3067,2024-08-31,West Ham,Man City,1.0,3.0,A,2024/2025
3068,2024-09-01,Chelsea,Crystal Palace,1.0,1.0,D,2024/2025
3069,2024-09-01,Newcastle,Tottenham,2.0,1.0,H,2024/2025
3070,2024-09-01,Man United,Liverpool,0.0,3.0,A,2024/2025
3071,2024-09-14,Southampton,Man United,0.0,3.0,A,2024/2025
3072,2024-09-14,Brighton,Ipswich,0.0,0.0,D,2024/2025
3073,2024-09-14,Crystal Palace,Leicester,2.0,2.0,D,2024/2025
3074,2024-09-14,Fulham,West Ham,1.0,1.0,D,2024/2025
3075,2024-09-14,Liverpool,Nott'm Forest,0.0,1.0,A,2024/2025
3076,2024-09-14,Man City,Brentford,2.0,1.0,H,2024/2025
3077,2024-09-14,Aston Villa,Everton,3.0,2.0,H,2024/2025
3078,2024-09-14,Bournemouth,Chelsea,0.0,1.0,A,2024/2025
3079,2024-09-15,Tottenham,Arsenal,0.0,1.0,A,2024/2025
3080,2024-09-15,Wolves,Newcastle,1.0,2.0,A,2024/2025
3081,2024-09-21,West Ham,Chelsea,0.0,3.0,A,2024/2025
3082,2024-09-21,Aston Villa,Wolves,3.0,1.0,H,2024/2025
3083,2024-09-21,Fulham,Newcastle,3.0,1.0,H,2024/2025
3084,2024-09-21,Leicester,Everton,1.0,1.0,D,2024/2025
3085,2024-09-21,Liverpool,Bournemouth,3.0,0.0,H,2024/2025
3086,2024-09-21,Southampton,Ipswich,1.0,1.0,D,2024/2025
3087,2024-09-21,Tottenham,Brentford,3.0,1.0,H,2024/2025
3088,2024-09-21,Crystal Palace,Man United,0.0,0.0,D,2024/2025
3089,2024-09-22,Brighton,Nott'm Forest,2.0,2.0,D,2024/2025
3090,2024-09-22,Man City,Arsenal,2.0,2.0,D,2024/2025
3091,2024-09-28,Newcastle,Man City,1.0,1.0,D,2024/2025
3092,2024-09-28,Arsenal,Leicester,4.0,2.0,H,2024/2025
3093,2024-09-28,Brentford,West Ham,1.0,1.0,D,2024/2025
3094,2024-09-28,Chelsea,Brighton,4.0,2.0,H,2024/2025
3095,2024-09-28,Everton,Crystal Palace,2.0,1.0,H,2024/2025
3096,2024-09-28,Nott'm Forest,Fulham,0.0,1.0,A,2024/2025
3097,2024-09-28,Wolves,Liverpool,1.0,2.0,A,2024/2025
3098,2024-09-29,Ipswich,Aston Villa,2.0,2.0,D,2024/2025
3099,2024-09-29,Man United,Tottenham,0.0,3.0,A,2024/2025
3100,2024-09-30,Bournemouth,Southampton,3.0,1.0,H,2024/2025
3101,2024-10-05,Crystal Palace,Liverpool,0.0,1.0,A,2024/2025
3102,2024-10-05,Arsenal,Southampton,3.0,1.0,H,2024/2025
3103,2024-10-05,Brentford,Wolves,5.0,3.0,H,2024/2025
3104,2024-10-05,Leicester,Bournemouth,1.0,0.0,H,2024/2025
3105,2024-10-05,Man City,Fulham,3.0,2.0,H,2024/2025
3106,2024-10-05,West Ham,Ipswich,4.0,1.0,H,2024/2025
3107,2024-10-05,Everton,Newcastle,0.0,0.0,D,2024/2025
3108,2024-10-06,Aston Villa,Man United,0.0,0.0,D,2024/2025
3109,2024-10-06,Chelsea,Nott'm Forest,1.0,1.0,D,2024/2025
3110,2024-10-06,Brighton,Tottenham,3.0,2.0,H,2024/2025
3111,2024-10-19,Tottenham,West Ham,4.0,1.0,H,2024/2025
3112,2024-10-19,Fulham,Aston Villa,1.0,3.0,A,2024/2025
3113,2024-10-19,Ipswich,Everton,0.0,2.0,A,2024/2025
3114,2024-10-19,Man United,Brentford,2.0,1.0,H,2024/2025
3115,2024-10-19,Newcastle,Brighton,0.0,1.0,A,2024/2025
3116,2024-10-19,Southampton,Leicester,2.0,3.0,A,2024/2025
3117,2024-10-19,Bournemouth,Arsenal,2.0,0.0,H,2024/2025
3118,2024-10-20,Wolves,Man City,1.0,2.0,A,2024/2025
3119,2024-10-20,Liverpool,Chelsea,2.0,1.0,H,2024/2025
3120,2024-10-21,Nott'm Forest,Crystal Palace,1.0,0.0,H,2024/2025
3121,2024-10-25,Leicester,Nott'm Forest,1.0,3.0,A,2024/2025
3122,2024-10-26,Aston Villa,Bournemouth,1.0,1.0,D,2024/2025
3123,2024-10-26,Brentford,Ipswich,4.0,3.0,H,2024/2025
3124,2024-10-26,Brighton,Wolves,2.0,2.0,D,2024/2025
3125,2024-10-26,Man City,Southampton,1.0,0.0,H,2024/2025
3126,2024-10-26,Everton,Fulham,1.0,1.0,D,2024/2025
3127,2024-10-27,Chelsea,Newcastle,2.0,1.0,H,2024/2025
3128,2024-10-27,Crystal Palace,Tottenham,1.0,0.0,H,2024/2025
3129,2024-10-27,West Ham,Man United,2.0,1.0,H,2024/2025
3130,2024-10-27,Arsenal,Liverpool,2.0,2.0,D,2024/2025
3131,2024-11-02,Newcastle,Arsenal,1.0,0.0,H,2024/2025
3132,2024-11-02,Bournemouth,Man City,2.0,1.0,H,2024/2025
3133,2024-11-02,Ipswich,Leicester,1.0,1.0,D,2024/2025
3134,2024-11-02,Liverpool,Brighton,2.0,1.0,H,2024/2025
3135,2024-11-02,Nott'm Forest,West Ham,3.0,0.0,H,2024/2025
3136,2024-11-02,Southampton,Everton,1.0,0.0,H,2024/2025
3137,2024-11-02,Wolves,Crystal Palace,2.0,2.0,D,2024/2025
3138,2024-11-03,Tottenham,Aston Villa,4.0,1.0,H,2024/2025
3139,2024-11-03,Man United,Chelsea,1.0,1.0,D,2024/2025
3140,2024-11-04,Fulham,Brentford,2.0,1.0,H,2024/2025
3141,2024-11-09,Brentford,Bournemouth,3.0,2.0,H,2024/2025
3142,2024-11-09,Crystal Palace,Fulham,0.0,2.0,A,2024/2025
3143,2024-11-09,West Ham,Everton,0.0,0.0,D,2024/2025
3144,2024-11-09,Wolves,Southampton,2.0,0.0,H,2024/2025
3145,2024-11-09,Brighton,Man City,2.0,1.0,H,2024/2025
3146,2024-11-09,Liverpool,Aston Villa,2.0,0.0,H,2024/2025
3147,2024-11-10,Man United,Leicester,3.0,0.0,H,2024/2025
3148,2024-11-10,Nott'm Forest,Newcastle,1.0,3.0,A,2024/2025
3149,2024-11-10,Tottenham,Ipswich,1.0,2.0,A,2024/2025
3150,2024-11-10,Chelsea,Arsenal,1.0,1.0,D,2024/2025
3151,2024-11-23,Leicester,Chelsea,1.0,2.0,A,2024/2025
3152,2024-11-23,Arsenal,Nott'm Forest,3.0,0.0,H,2024/2025
3153,2024-11-23,Aston Villa,Crystal Palace,2.0,2.0,D,2024/2025
3154,2024-11-23,Bournemouth,Brighton,1.0,2.0,A,2024/2025
3155,2024-11-23,Everton,Brentford,0.0,0.0,D,2024/2025
3156,2024-11-23,Fulham,Wolves,1.0,4.0,A,2024/2025
3157,2024-11-23,Man City,Tottenham,0.0,4.0,A,2024/2025
3158,2024-11-24,Southampton,Liverpool,2.0,3.0,A,2024/2025
3159,2024-11-24,Ipswich,Man United,1.0,1.0,D,2024/2025
3160,2024-11-25,Newcastle,West Ham,0.0,2.0,A,2024/2025
3161,2024-11-29,Brighton,Southampton,1.0,1.0,D,2024/2025
3162,2024-11-30,Brentford,Leicester,4.0,1.0,H,2024/2025
3163,2024-11-30,Crystal Palace,Newcastle,1.0,1.0,D,2024/2025
3164,2024-11-30,Nott'm Forest,Ipswich,1.0,0.0,H,2024/2025
3165,2024-11-30,Wolves,Bournemouth,2.0,4.0,A,2024/2025
3166,2024-11-30,West Ham,Arsenal,2.0,5.0,A,2024/2025
3167,2024-12-01,Chelsea,Aston Villa,3.0,0.0,H,2024/2025
3168,2024-12-01,Man United,Everton,4.0,0.0,H,2024/2025
3169,2024-12-01,Tottenham,Fulham,1.0,1.0,D,2024/2025
3170,2024-12-01,Liverpool,Man City,2.0,0.0,H,2024/2025
3171,2024-12-03,Ipswich,Crystal Palace,0.0,1.0,A,2024/2025
3172,2024-12-03,Leicester,West Ham,3.0,1.0,H,2024/2025
3173,2024-12-04,Everton,Wolves,4.0,0.0,H,2024/2025
3174,2024-12-04,Man City,Nott'm Forest,3.0,0.0,H,2024/2025
3175,2024-12-04,Newcastle,Liverpool,3.0,3.0,D,2024/2025
3176,2024-12-04,Southampton,Chelsea,1.0,5.0,A,2024/2025
3177,2024-12-04,Arsenal,Man United,2.0,0.0,H,2024/2025
3178,2024-12-04,Aston Villa,Brentford,3.0,1.0,H,2024/2025
3179,2024-12-05,Fulham,Brighton,3.0,1.0,H,2024/2025
3180,2024-12-05,Bournemouth,Tottenham,1.0,0.0,H,2024/2025
3181,2024-12-07,Aston Villa,Southampton,1.0,0.0,H,2024/2025
3182,2024-12-07,Brentford,Newcastle,4.0,2.0,H,2024/2025
3183,2024-12-07,Crystal Palace,Man City,2.0,2.0,D,2024/2025
3184,2024-12-07,Man United,Nott'm Forest,2.0,3.0,A,2024/2025
3185,2024-12-08,Fulham,Arsenal,1.0,1.0,D,2024/2025
3186,2024-12-08,Ipswich,Bournemouth,1.0,2.0,A,2024/2025
3187,2024-12-08,Leicester,Brighton,2.0,2.0,D,2024/2025
3188,2024-12-08,Tottenham,Chelsea,3.0,4.0,A,2024/2025
3189,2024-12-09,West Ham,Wolves,2.0,1.0,H,2024/2025
3190,2024-12-14,Arsenal,Everton,0.0,0.0,D,2024/2025
3191,2024-12-14,Liverpool,Fulham,2.0,2.0,D,2024/2025
3192,2024-12-14,Newcastle,Leicester,4.0,0.0,H,2024/2025
3193,2024-12-14,Wolves,Ipswich,1.0,2.0,A,2024/2025
3194,2024-12-14,Nott'm Forest,Aston Villa,2.0,1.0,H,2024/2025
3195,2024-12-15,Brighton,Crystal Palace,1.0,3.0,A,2024/2025
3196,2024-12-15,Man City,Man United,1.0,2.0,A,2024/2025
3197,2024-12-15,Chelsea,Brentford,2.0,1.0,H,2024/2025
3198,2024-12-15,Southampton,Tottenham,0.0,5.0,A,2024/2025
3199,2024-12-16,Bournemouth,West Ham,1.0,1.0,D,2024/2025
3200,2024-12-21,Aston Villa,Man City,2.0,1.0,H,2024/2025
3201,2024-12-21,Brentford,Nott'm Forest,0.0,2.0,A,2024/2025
3202,2024-12-21,Ipswich,Newcastle,0.0,4.0,A,2024/2025
3203,2024-12-21,West Ham,Brighton,1.0,1.0,D,2024/2025
3204,2024-12-21,Crystal Palace,Arsenal,1.0,5.0,A,2024/2025
3205,2024-12-22,Everton,Chelsea,0.0,0.0,D,2024/2025
3206,2024-12-22,Fulham,Southampton,0.0,0.0,D,2024/2025
3207,2024-12-22,Leicester,Wolves,0.0,3.0,A,2024/2025
3208,2024-12-22,Man United,Bournemouth,0.0,3.0,A,2024/2025
3209,2024-12-22,Tottenham,Liverpool,3.0,6.0,A,2024/2025
3210,2024-12-26,Man City,Everton,1.0,1.0,D,2024/2025
3211,2024-12-26,Bournemouth,Crystal Palace,0.0,0.0,D,2024/2025
3212,2024-12-26,Chelsea,Fulham,1.0,2.0,A,2024/2025
3213,2024-12-26,Newcastle,Aston Villa,3.0,0.0,H,2024/2025
3214,2024-12-26,Nott'm Forest,Tottenham,1.0,0.0,H,2024/2025
3215,2024-12-26,Southampton,West Ham,0.0,1.0,A,2024/2025
3216,2024-12-26,Wolves,Man United,2.0,0.0,H,2024/2025
3217,2024-12-26,Liverpool,Leicester,3.0,1.0,H,2024/2025
3218,2024-12-27,Brighton,Brentford,0.0,0.0,D,2024/2025
3219,2024-12-27,Arsenal,Ipswich,1.0,0.0,H,2024/2025
3220,2024-12-29,Leicester,Man City,0.0,2.0,A,2024/2025
3221,2024-12-29,Crystal Palace,Southampton,2.0,1.0,H,2024/2025
3222,2024-12-29,Everton,Nott'm Forest,0.0,2.0,A,2024/2025
3223,2024-12-29,Fulham,Bournemouth,2.0,2.0,D,2024/2025
3224,2024-12-29,Tottenham,Wolves,2.0,2.0,D,2024/2025
3225,2024-12-29,West Ham,Liverpool,0.0,5.0,A,2024/2025
3226,2024-12-30,Aston Villa,Brighton,2.0,2.0,D,2024/2025
3227,2024-12-30,Ipswich,Chelsea,2.0,0.0,H,2024/2025
3228,2024-12-30,Man United,Newcastle,0.0,2.0,A,2024/2025
3229,2025-01-01,Brentford,Arsenal,1.0,3.0,A,2024/2025
3230,2025-01-04,Tottenham,Newcastle,1.0,2.0,A,2024/2025
3231,2025-01-04,Aston Villa,Leicester,2.0,1.0,H,2024/2025
3232,2025-01-04,Bournemouth,Everton,1.0,0.0,H,2024/2025
3233,2025-01-04,Crystal Palace,Chelsea,1.0,1.0,D,2024/2025
3234,2025-01-04,Man City,West Ham,4.0,1.0,H,2024/2025
3235,2025-01-04,Southampton,Brentford,0.0,5.0,A,2024/2025
3236,2025-01-04,Brighton,Arsenal,1.0,1.0,D,2024/2025
3237,2025-01-05,Fulham,Ipswich,2.0,2.0,D,2024/2025
3238,2025-01-05,Liverpool,Man United,2.0,2.0,D,2024/2025
3239,2025-01-06,Wolves,Nott'm Forest,0.0,3.0,A,2024/2025
3240,2025-01-14,Brentford,Man City,2.0,2.0,D,2024/2025
3241,2025-01-14,Chelsea,Bournemouth,2.0,2.0,D,2024/2025
3242,2025-01-14,West Ham,Fulham,3.0,2.0,H,2024/2025
3243,2025-01-14,Nott'm Forest,Liverpool,1.0,1.0,D,2024/2025
3244,2025-01-15,Everton,Aston Villa,0.0,1.0,A,2024/2025
3245,2025-01-15,Leicester,Crystal Palace,0.0,2.0,A,2024/2025
3246,2025-01-15,Newcastle,Wolves,3.0,0.0,H,2024/2025
3247,2025-01-15,Arsenal,Tottenham,2.0,1.0,H,2024/2025
3248,2025-01-16,Ipswich,Brighton,0.0,2.0,A,2024/2025
3249,2025-01-16,Man United,Southampton,3.0,1.0,H,2024/2025
3250,2025-01-18,Newcastle,Bournemouth,1.0,4.0,A,2024/2025
3251,2025-01-18,Brentford,Liverpool,0.0,2.0,A,2024/2025
3252,2025-01-18,Leicester,Fulham,0.0,2.0,A,2024/2025
3253,2025-01-18,West Ham,Crystal Palace,0.0,2.0,A,2024/2025
3254,2025-01-18,Arsenal,Aston Villa,2.0,2.0,D,2024/2025
3255,2025-01-19,Everton,Tottenham,3.0,2.0,H,2024/2025
3256,2025-01-19,Man United,Brighton,1.0,3.0,A,2024/2025
3257,2025-01-19,Nott'm Forest,Southampton,3.0,2.0,H,2024/2025
3258,2025-01-19,Ipswich,Man City,0.0,6.0,A,2024/2025
3259,2025-01-20,Chelsea,Wolves,3.0,1.0,H,2024/2025
3260,2025-01-25,Bournemouth,Nott'm Forest,5.0,0.0,H,2024/2025
3261,2025-01-25,Brighton,Everton,0.0,1.0,A,2024/2025
3262,2025-01-25,Liverpool,Ipswich,4.0,1.0,H,2024/2025
3263,2025-01-25,Southampton,Newcastle,1.0,3.0,A,2024/2025
3264,2025-01-25,Wolves,Arsenal,0.0,1.0,A,2024/2025
3265,2025-01-25,Man City,Chelsea,3.0,1.0,H,2024/2025
3266,2025-01-26,Crystal Palace,Brentford,1.0,2.0,A,2024/2025
3267,2025-01-26,Tottenham,Leicester,1.0,2.0,A,2024/2025
3268,2025-01-26,Aston Villa,West Ham,1.0,1.0,D,2024/2025
3269,2025-01-26,Fulham,Man United,0.0,1.0,A,2024/2025
3270,2025-02-01,Nott'm Forest,Brighton,7.0,0.0,H,2024/2025
3271,2025-02-01,Bournemouth,Liverpool,0.0,2.0,A,2024/2025
3272,2025-02-01,Everton,Leicester,4.0,0.0,H,2024/2025
3273,2025-02-01,Ipswich,Southampton,1.0,2.0,A,2024/2025
3274,2025-02-01,Newcastle,Fulham,1.0,2.0,A,2024/2025
3275,2025-02-01,Wolves,Aston Villa,2.0,0.0,H,2024/2025
3276,2025-02-02,Brentford,Tottenham,0.0,2.0,A,2024/2025
3277,2025-02-02,Man United,Crystal Palace,0.0,2.0,A,2024/2025
3278,2025-02-02,Arsenal,Man City,5.0,1.0,H,2024/2025
3279,2025-02-03,Chelsea,West Ham,2.0,1.0,H,2024/2025
3280,2025-02-12,Everton,Liverpool,2.0,2.0,D,2024/2025
3281,2025-02-14,Brighton,Chelsea,3.0,0.0,H,2024/2025
3282,2025-02-15,Leicester,Arsenal,0.0,2.0,A,2024/2025
